subject,parcel,retrieval,hmm (-2TR),hmm (-1 TR),reinstatement (z) (-7 to -3 TR)
3022,75,1,0,0,0.052694747
3022,75,0,0,0,0.296012034
3022,75,1,0,0,0.009065075
3022,75,1,0,1,0.103837159
3022,75,1,0,0,0.344371994
3022,75,0,0,1,-0.196806188
3022,75,0,0,0,0.143046969
3022,75,1,1,0,-0.312245008
3022,75,1,1,0,-0.236899453
3022,75,1,0,0,0.158209173
3022,75,1,0,0,-0.374405007
3022,75,1,0,0,0.455589592
3022,75,1,0,0,0.19620675
3022,75,0,0,0,-0.459887531
3022,75,0,1,0,-0.264609791
3022,75,0,0,0,0.232519607
3022,75,0,0,0,0.28430352
3022,75,0,0,1,-0.24825915
3022,75,0,1,0,0.06798688
3022,75,1,0,0,0.00652915
3022,75,1,0,0,-0.196311883
3022,75,0,0,0,0.461682717
3022,75,1,0,0,-0.018258323
3022,75,0,0,0,0.120516422
3022,75,1,0,0,0.292909772
3022,75,0,0,0,-0.023045631
3022,75,0,0,0,0.163167865
3022,75,1,0,0,-0.297597217
3022,75,1,0,0,0.43993524
3022,75,0,1,0,0.378876557
3022,75,1,0,0,0.387839997
3022,75,1,0,0,-0.231461008
3022,75,1,0,0,0.189103777
3022,75,1,0,0,0.072041301
3022,75,1,1,0,-0.386983631
3022,75,1,0,0,0.320691072
3022,75,0,0,0,-0.370090583
3025,75,1,0,0,-0.064392311
3025,75,1,0,0,-0.137419039
3025,75,1,1,0,-0.354554071
3025,75,1,0,0,-0.212129652
3025,75,1,1,0,-0.338112659
3025,75,1,0,0,0.165790304
3025,75,1,0,0,0.029017357
3025,75,1,0,0,0.334263047
3025,75,1,0,1,0.006177072
3025,75,1,0,0,0.013810663
3025,75,1,0,0,-0.370482391
3025,75,1,0,0,-0.07650053
3025,75,1,0,0,-0.10478845
3025,75,1,0,0,-0.18532395
3025,75,1,0,0,0.126555062
3025,75,1,0,0,-0.151420833
3025,75,1,0,0,-0.399164471
3025,75,1,1,0,0.256331441
3025,75,1,1,0,-0.041705864
3025,75,0,1,0,0.271187686
3025,75,0,0,1,-0.43904972
3025,75,1,0,0,-0.047416246
3025,75,1,0,0,-0.151265976
3025,75,1,0,1,0.518756499
3025,75,1,0,1,-0.197424055
3025,75,1,0,0,-0.228528278
3025,75,0,0,1,0.162878661
3025,75,0,0,0,-0.119037662
3025,75,1,0,0,-0.0824405
3025,75,1,1,0,0.172080943
3025,75,0,0,1,0.248168467
3025,75,1,0,0,0.073805092
3025,75,1,0,0,-0.021348294
3025,75,1,1,0,0.015058209
3025,75,0,0,0,-0.052495745
3025,75,1,0,0,-0.049617411
3025,75,1,0,0,0.300936017
3025,75,1,0,0,-0.10246543
3025,75,1,0,0,0.038263973
3025,75,1,0,0,-0.20664876
3025,75,1,0,1,0.343462096
3025,75,0,0,0,-0.0683314
3025,75,0,0,0,0.101182058
3025,75,0,0,0,-0.032287396
3025,75,0,0,0,0.033733192
3025,75,0,1,0,-0.227442534
3025,75,0,0,0,-0.017826627
3025,75,0,0,0,-0.324700604
3025,75,0,0,0,0.090120361
3025,75,0,0,0,-0.325881391
3025,75,1,0,1,0.011900978
3025,75,1,0,0,0.011870372
3025,75,1,0,0,0.266532094
3025,75,1,0,0,0.124166975
3025,75,1,0,0,-0.512750419
3025,75,1,0,0,-0.059166533
3025,75,1,0,0,-0.018598924
3025,75,1,0,0,0.194193944
3025,75,1,0,0,0.158906974
3025,75,1,0,0,-0.28656173
3025,75,1,1,0,0.027810526
3025,75,1,0,0,0.040692641
3025,75,1,0,0,-0.077260564
3025,75,1,0,1,0.179478034
3025,75,1,1,0,-0.216307857
3025,75,1,0,1,0.222515107
3025,75,1,1,0,0.218758973
3025,75,0,1,0,0.023467685
3031,75,1,0,1,0.114883141
3031,75,0,0,0,-0.021303551
3031,75,1,1,0,0.082187698
3031,75,1,1,0,-0.005126253
3031,75,1,1,0,-0.242520859
3031,75,0,0,0,0.010500268
3031,75,0,1,0,0.284355522
3031,75,1,0,0,0.055508823
3031,75,0,0,0,-0.014793843
3031,75,0,0,0,0.34236714
3031,75,1,1,0,0.528315795
3031,75,0,0,0,-0.112905022
3031,75,1,0,0,0.16872207
3031,75,1,1,0,0.208410184
3031,75,1,0,0,0.290020106
3031,75,0,1,0,-0.094534584
3031,75,0,0,0,0.092526386
3031,75,0,0,0,0.01644195
3031,75,0,0,0,0.095284041
3031,75,1,0,0,-0.006279357
3031,75,1,0,0,-0.137443136
3031,75,1,0,0,-0.026467607
3031,75,1,1,0,0.020815905
3031,75,1,0,0,-0.004325762
3031,75,0,0,0,-0.060448669
3031,75,0,0,1,-0.157495424
3031,75,0,0,1,-0.221342948
3031,75,1,1,0,0.300374419
3031,75,1,0,0,0.067533152
3031,75,1,0,0,-0.058306597
3031,75,1,0,0,-0.128439757
3031,75,1,0,0,-0.115491807
3031,75,1,0,0,0.067605744
3031,75,1,0,0,-0.065370319
3031,75,1,0,0,-0.235698337
3037,75,1,0,0,-0.01355201
3037,75,1,0,1,-0.463011004
3037,75,1,0,0,0.025671404
3037,75,0,0,0,-0.052359437
3037,75,0,0,0,0.013548025
3037,75,1,0,1,0.329871482
3037,75,1,0,1,0.08883945
3037,75,0,1,0,-0.034499909
3037,75,0,1,0,0.325651776
3037,75,0,0,0,-0.156210815
3037,75,0,0,0,-0.006431076
3037,75,0,0,1,-0.112237851
3037,75,0,0,0,-0.123747562
3037,75,0,1,0,-0.327779915
3037,75,0,0,1,-0.098817658
3037,75,0,0,0,0.021073873
3037,75,0,0,0,-0.112621285
3037,75,0,0,0,0.08883532
3037,75,0,0,0,0.021093249
3037,75,0,0,1,-0.023486595
3037,75,0,0,0,-0.016532166
3037,75,0,0,0,0.1023875
3037,75,0,0,0,-0.062768975
3037,75,0,0,0,0.277691561
3037,75,0,0,0,0.180766502
3037,75,1,0,1,0.143970156
3037,75,0,0,0,0.060516073
3041,75,1,0,0,0.045349028
3041,75,1,0,0,0.213294212
3041,75,1,0,0,0.099266173
3041,75,1,0,0,-0.095493914
3041,75,0,0,0,0.214792535
3041,75,0,0,0,-0.164580238
3041,75,0,0,1,-0.048685682
3041,75,0,0,0,-0.420099442
3041,75,1,0,0,-0.020532824
3041,75,1,0,1,-0.062103268
3041,75,1,0,0,0.350110323
3041,75,1,0,0,0.211579433
3041,75,0,0,0,-0.137684211
3041,75,1,0,1,-0.041226377
3041,75,1,0,0,-0.403928294
3041,75,0,0,0,0.356603811
3041,75,0,0,0,0.128289387
3041,75,0,0,0,0.26645446
3041,75,0,0,0,-0.038418747
3041,75,0,1,0,0.305179543
3041,75,1,0,0,-0.05443676
3041,75,1,0,0,-0.006353165
3041,75,1,0,0,0.113929554
3041,75,1,0,0,0.280267341
3041,75,1,0,1,-0.153937576
3041,75,0,0,0,0.108279093
3041,75,0,0,0,-0.292781324
3041,75,0,0,1,-0.359545646
3041,75,1,0,0,-0.235753261
3041,75,0,0,0,0.164116694
3041,75,1,0,0,0.040170919
3041,75,1,0,0,0.093738104
3041,75,1,0,0,0.538238268
3041,75,1,1,0,0.04843701
3041,75,1,0,0,-0.295209388
3041,75,1,0,1,-0.047591854
3041,75,0,0,0,0.200256936
3041,75,0,0,0,0.76904345
3041,75,1,0,1,0.106324406
1001,77,1,0,0,-0.022813204
1001,77,0,0,0,-0.051571433
1001,77,1,0,0,-0.179174662
1001,77,1,0,1,0.017985314
1001,77,1,0,0,-0.01500276
1001,77,1,0,0,-0.048180087
1001,77,1,1,0,0.047440092
1001,77,1,0,0,0.050136979
1001,77,0,0,1,-0.374291185
1001,77,1,0,0,-0.047054806
1001,77,0,0,0,0.027164387
1001,77,0,0,0,0.061440813
1001,77,1,0,1,-0.107778873
1001,77,1,0,0,0.166214179
1001,77,0,0,0,0.034521724
1001,77,1,0,0,-0.010467567
1001,77,0,0,0,-0.012327826
1001,77,1,0,0,0.123173496
1001,77,1,0,1,0.131868955
1001,77,1,0,0,-0.246365027
1001,77,0,0,1,-0.212436426
1001,77,0,0,0,-0.095788728
1001,77,0,0,0,0.167273916
1001,77,0,0,0,-0.04917995
1001,77,0,0,0,0.01411825
1001,77,0,0,0,-0.009281435
1001,77,0,0,1,0.011971707
1001,77,1,0,0,-0.200266923
1001,77,1,0,0,0.197698292
1001,77,1,0,0,-0.065935994
1001,77,1,0,1,0.055870742
1001,77,1,0,1,-0.091739434
1001,77,0,1,0,0.020113447
1001,77,1,0,0,-0.286327127
1001,77,1,0,0,-0.023287126
1001,77,1,0,0,0.027770465
1001,77,1,0,0,0.008784346
1001,77,1,0,0,0.043096714
1001,77,1,0,0,0.291509757
1005,77,1,0,0,0.081143885
1005,77,1,0,0,0.00350405
1005,77,1,0,0,-0.138905114
1005,77,1,0,0,0.000381497
1005,77,1,0,0,0.065257319
1005,77,1,0,0,0.012758965
1005,77,1,0,0,0.060790449
1005,77,1,0,0,-0.021485928
1005,77,1,0,0,0.074236275
1005,77,1,1,0,0.215851269
1005,77,1,0,0,0.007096037
1005,77,1,0,0,-0.028769482
1005,77,1,0,1,0.063057012
1005,77,1,0,0,0.009273244
1005,77,1,0,0,-0.177108258
1005,77,1,0,0,-0.049870919
1005,77,1,0,0,0.046343961
1005,77,1,0,0,0.106651952
1005,77,1,0,0,0.179964308
1005,77,1,0,0,-0.065112744
1005,77,1,0,0,-0.025848681
1005,77,0,1,0,-0.105081847
1005,77,0,0,0,0.12509887
1005,77,0,0,0,-0.036040183
1005,77,0,0,0,0.070942273
1005,77,0,0,1,-0.079126973
1005,77,0,0,0,-0.042017384
1005,77,1,0,0,-0.262387244
1005,77,0,0,1,0.036152995
1005,77,1,0,0,-0.214282692
1005,77,0,0,0,-0.067760305
1005,77,1,0,0,-0.117279691
1005,77,1,0,0,-0.004990004
1005,77,0,0,0,0.056920244
1005,77,1,0,1,-0.175506348
1005,77,1,1,0,-0.23031376
1008,77,1,0,0,-0.027923539
1008,77,0,1,0,0.019578034
1008,77,0,1,0,0.047740074
1008,77,1,0,1,-0.105851683
1008,77,1,0,1,-0.082752105
1008,77,1,1,0,0.140693023
1008,77,1,0,1,-0.057768735
1008,77,1,1,0,0.098529777
1008,77,1,0,0,-0.279149306
1008,77,0,0,0,-0.014693868
1008,77,0,0,0,-0.047582693
1008,77,0,0,0,-0.011549154
1008,77,1,0,0,-0.019273084
1008,77,0,0,1,0.073473953
1008,77,0,0,1,0.014508552
1008,77,0,0,1,0.027816055
1008,77,0,0,0,0.009056372
1008,77,0,0,0,-0.071158887
1008,77,0,1,0,-0.015164216
1008,77,0,0,1,-0.033758494
1008,77,1,0,0,0.015717251
1008,77,1,0,0,0.023989878
1008,77,1,0,1,-0.002657225
1008,77,0,0,0,0.295004786
1008,77,1,0,0,-0.099641936
1008,77,1,0,0,0.055787691
1011,77,1,1,0,0.159470095
1011,77,1,1,0,0.101897735
1011,77,1,0,1,-0.080661923
1011,77,1,0,0,0.115495442
1011,77,1,0,0,0.013138016
1011,77,1,1,0,0.025745481
1011,77,1,0,0,-0.041481021
1011,77,1,0,0,-0.121796966
1011,77,1,0,0,-0.126323356
1011,77,1,0,0,0.040719267
1011,77,1,0,0,-0.071810795
1011,77,1,0,0,0.01649956
1011,77,1,0,0,-0.066216172
1011,77,1,0,1,0.082474947
1011,77,0,0,0,0.038177281
1011,77,0,0,0,-0.074717421
1011,77,1,0,1,-0.013065708
1011,77,1,1,0,-0.039897184
1011,77,1,0,0,-0.082467983
1011,77,1,0,0,-0.065262156
1011,77,1,0,0,-0.088259324
1011,77,1,0,0,0.115343142
1011,77,1,0,1,-0.172621187
1011,77,1,0,0,-0.00997335
1011,77,1,0,0,-0.037373578
1011,77,1,0,0,0.068685725
1011,77,1,0,0,0.095226485
1011,77,1,1,0,0.080672296
1011,77,1,0,0,-0.028161143
1011,77,1,1,0,-0.020609941
1011,77,1,0,0,-0.020394771
1011,77,0,0,0,0.082346284
1011,77,0,0,0,0.061954998
1011,77,0,1,0,-0.031347301
1011,77,0,0,0,0.000173677
1011,77,0,0,0,0.05985758
1011,77,1,0,0,-0.059462529
1011,77,1,1,0,0.004940106
1011,77,0,0,0,-0.029532423
1011,77,0,0,0,-0.011976987
1011,77,0,0,0,0.163811315
1011,77,1,0,0,0.019769581
1011,77,1,0,0,0.000739826
1011,77,1,0,0,-0.043139724
1011,77,1,0,0,0.010174132
1011,77,1,0,0,0.02956106
1011,77,1,0,1,-0.063819737
1011,77,1,0,0,0.031782517
1011,77,1,0,0,0.050003316
1011,77,1,0,0,0.055165084
1011,77,1,0,1,-0.184529548
1011,77,0,0,0,-0.062116879
1011,77,1,0,0,-0.073400095
1011,77,1,0,0,-0.041726932
1011,77,1,0,0,0.116644471
1011,77,0,0,0,-0.045124336
1011,77,0,0,1,-0.035916356
1011,77,0,0,1,0.095645403
1011,77,0,0,1,0.008557028
1011,77,0,1,0,0.03113896
1011,77,0,0,1,0.074776896
1011,77,0,0,0,-0.038354636
1011,77,0,0,1,0.13156137
1011,77,0,0,0,-0.14014084
1011,77,0,0,0,-0.094842614
1011,77,0,0,0,0.045696067
1011,77,0,1,0,-0.019554177
1011,77,0,0,0,-0.123686243
1011,77,0,0,0,0.201054533
1011,77,0,0,0,-0.020862644
1011,77,0,0,0,-0.069822092
1011,77,0,1,0,0.071560234
1011,77,0,0,1,-0.004129655
1011,77,0,0,0,0.009553419
1011,77,1,0,0,0.010453401
1011,77,1,0,0,0.027065577
1011,77,0,0,0,0.154914592
1011,77,0,0,0,-0.094699983
1011,77,0,0,0,0.057725873
1011,77,0,0,0,0.135252875
1011,77,0,0,0,-0.105094136
1011,77,0,0,1,-0.017697756
1011,77,0,0,0,0.061794796
1011,77,0,0,0,0.025723217
1011,77,0,0,0,0.037337894
1011,77,0,0,0,0.025066605
1011,77,0,0,0,0.005054932
1011,77,0,0,0,0.059612305
1011,77,0,0,0,-0.041465774
1011,77,0,0,0,-0.036858956
1011,77,0,0,0,0.113308689
1011,77,1,0,0,-0.199013703
1011,77,0,0,0,0.111555168
1011,77,1,0,0,0.046965212
1011,77,1,0,0,0.090238416
1011,77,1,0,0,-0.182380166
1011,77,1,0,1,-0.144202761
1011,77,1,0,0,-0.173849644
1011,77,1,0,1,0.129841729
1011,77,1,0,0,-0.058998554
1011,77,1,0,1,0.030521568
1011,77,0,0,0,0.026099441
1011,77,0,0,0,-0.018063366
1011,77,0,0,0,0.015123089
1011,77,0,0,0,0.049176683
1011,77,1,0,0,0.161262582
1011,77,1,0,1,-0.16719534
1017,77,1,0,1,0.094145804
1017,77,1,0,0,-0.099037211
1017,77,1,0,1,0.032834949
1017,77,0,0,0,-0.067430465
1017,77,1,0,0,0.026084862
1017,77,0,1,0,-0.102315033
1017,77,1,0,1,-0.159414647
1017,77,1,0,0,-0.056465433
1017,77,0,1,0,0.056350964
1017,77,0,0,1,0.115407499
1017,77,1,0,0,0.102748738
1017,77,0,0,0,-0.082631357
1017,77,1,1,0,-0.01654214
1017,77,1,1,0,0.223051632
1020,77,1,0,0,0.150151004
1020,77,1,1,0,0.184155711
1020,77,0,0,1,-0.322479962
1020,77,0,0,0,0.125869233
1020,77,1,0,1,0.037525131
1020,77,1,1,0,-0.021637693
1020,77,1,0,0,-0.090530651
1020,77,0,0,0,0.079789432
1020,77,1,1,0,0.198502479
1020,77,1,1,0,-0.016065171
1020,77,1,0,1,0.280923678
1020,77,1,0,0,-0.151651095
1020,77,1,0,0,-0.053571206
1020,77,1,0,0,0.140263287
1020,77,1,0,1,-0.199035958
1020,77,1,0,0,0.015488109
1020,77,1,0,0,0.054105801
1020,77,0,0,1,-0.092923418
1020,77,1,0,0,-0.060478172
1020,77,1,0,0,0.155726324
1020,77,1,0,0,-0.147250466
1020,77,1,0,0,0.019456905
1020,77,1,0,1,-0.031312746
1020,77,1,1,0,0.136585649
1020,77,1,0,0,0.010876564
1020,77,1,0,0,-0.013073657
1020,77,0,0,0,-0.008720307
1020,77,1,0,1,0.081047301
1020,77,1,0,0,-0.109990506
1020,77,1,0,0,-0.068980248
1020,77,1,1,0,-0.193762829
1020,77,1,0,0,0.241510331
1020,77,1,0,0,0.081666922
1020,77,1,0,0,0.148748432
1020,77,0,1,0,-0.005490487
1020,77,0,0,0,0.025283178
1020,77,0,0,0,0.12225171
1020,77,0,0,0,-0.064818175
1020,77,0,0,0,-0.3138282
1020,77,0,0,0,-0.038511561
1020,77,1,1,0,-0.177084958
1020,77,1,0,1,0.056140609
1020,77,0,0,0,0.067843468
1020,77,0,0,1,-0.019107401
1020,77,0,0,0,-0.002820034
1020,77,0,0,0,-0.052287839
1020,77,0,1,0,0.050210364
1020,77,0,0,0,-0.034072936
1020,77,0,0,0,-0.128816763
1020,77,0,0,0,0.024211924
1020,77,0,1,0,0.084948181
1020,77,1,0,0,-0.136246925
1020,77,1,1,0,0.02803842
1020,77,1,0,0,0.049241176
1020,77,1,0,0,0.01736177
1020,77,1,0,0,0.314642557
1020,77,1,0,1,0.001019359
1020,77,1,0,0,0.233960281
1020,77,1,0,0,-0.113295533
1020,77,1,1,0,0.101824383
1020,77,1,0,0,-0.044575076
1020,77,0,0,1,0.045994952
1020,77,0,0,0,-0.145070653
1020,77,0,0,0,0.046752373
1020,77,0,1,0,-0.158013368
1020,77,1,0,0,-0.000897428
1020,77,1,0,0,-0.224656218
1020,77,0,0,1,0.038186344
1020,77,0,1,0,-0.141554771
1020,77,0,0,0,0.226048093
1020,77,1,0,0,0.000703315
1020,77,0,0,1,0.230106842
1020,77,1,0,0,-0.139996987
1020,77,1,1,0,-0.12634518
1020,77,1,0,1,0.084949296
1020,77,1,1,0,-0.004267567
1023,77,0,0,0,0.117106909
1023,77,0,0,0,0.030866993
1023,77,0,0,0,-0.022069709
1023,77,0,0,0,0.077187716
1023,77,0,0,0,-0.051262627
1023,77,0,0,0,-0.024379123
1023,77,0,0,0,-0.02684921
1023,77,1,0,0,-0.074945857
1023,77,1,0,0,-0.072744722
1023,77,1,0,1,-0.146479872
1023,77,1,0,0,0.187856269
1023,77,0,1,0,-0.030981675
1023,77,0,0,0,-0.050588991
1023,77,0,0,0,0.036324018
1023,77,0,0,0,0.110318622
1023,77,0,0,0,-0.111415452
1023,77,0,0,0,0.011553299
1023,77,0,0,1,0.051301567
1023,77,0,0,1,-0.07402397
1023,77,0,0,1,-0.052457982
1023,77,0,0,1,0.065958336
1023,77,0,0,0,-0.148652155
1023,77,0,0,0,-0.041630136
1023,77,0,0,0,-0.019435564
1023,77,0,0,0,-0.141057521
1023,77,0,0,1,0.224295433
1023,77,0,0,0,0.012521114
1023,77,0,1,0,-0.015310912
1023,77,0,0,0,0.012728257
1023,77,1,0,0,0.224289942
1023,77,1,0,1,0.111313917
1023,77,1,0,1,0.060603259
1023,77,1,0,0,0.059546324
1023,77,1,1,0,0.035274769
1023,77,1,0,0,-0.048429862
1023,77,1,0,0,-0.053638236
1023,77,1,0,0,-0.016447649
1023,77,1,0,0,0.096427021
1023,77,1,0,0,-0.009022911
1023,77,1,0,0,0.057321626
1023,77,1,0,0,-0.04576969
1023,77,1,0,0,0.005642915
1023,77,0,0,0,-0.099944218
1023,77,0,0,0,-0.218066315
1023,77,0,0,0,-0.088354201
1023,77,0,0,0,-0.104274099
1023,77,0,0,1,-0.127541836
1023,77,0,0,0,0.199166606
1023,77,0,0,0,0.095766217
1023,77,0,0,0,0.007452173
1023,77,0,1,0,0.073662634
1023,77,0,0,0,0.044138103
1023,77,1,0,0,-0.03909842
1023,77,1,0,0,0.027360354
1023,77,1,0,0,-0.087379329
1023,77,1,1,0,-0.017867542
1023,77,1,0,0,0.190049723
1023,77,1,0,0,-0.095929478
1023,77,0,0,0,0.021310501
1023,77,0,0,0,-0.044557308
1023,77,0,0,0,0.021057003
1023,77,0,0,1,-0.139909173
1023,77,0,1,0,0.122435907
1023,77,0,1,0,-0.000148631
1023,77,1,0,0,0.257142337
1023,77,1,0,0,0.042402258
1023,77,1,0,0,-0.136685168
1023,77,1,1,0,-0.17791281
1023,77,0,0,1,0.068407677
1023,77,0,0,0,-0.065988736
1023,77,0,0,0,-0.10608179
1023,77,0,0,0,-0.074622049
1023,77,0,0,1,-0.028747698
1023,77,0,0,0,-0.028496971
1023,77,0,0,0,-0.17169912
1023,77,0,0,0,0.210463731
1023,77,0,0,0,-0.078127801
1023,77,0,0,0,0.034361546
1023,77,0,0,0,-0.071958323
1023,77,0,0,0,-0.103958872
1023,77,0,0,0,0.115496016
1023,77,0,0,0,0.130368842
1023,77,0,0,0,-0.022957069
1023,77,0,0,0,0.029280358
1023,77,0,0,0,-0.001329237
1023,77,0,0,0,0.004811208
1023,77,1,0,0,0.366681001
1023,77,1,0,0,-0.021446259
1023,77,1,0,0,-0.170376481
1023,77,0,1,0,-0.002483967
1023,77,0,0,0,0.022843511
1023,77,1,0,0,0.146810998
1023,77,1,0,0,-0.091897427
1023,77,1,0,1,0.297871524
1023,77,1,0,1,-0.185629543
1023,77,1,1,0,0.224169533
1023,77,1,0,1,-0.090622896
1023,77,1,0,0,-0.410841317
1023,77,1,0,0,0.289574654
1023,77,1,0,0,0.275484799
1023,77,1,0,0,-0.094295599
1023,77,0,0,0,0.072930347
1023,77,0,0,0,-0.062601134
1023,77,0,0,1,-0.050396099
1023,77,1,0,0,0.152982748
1023,77,1,1,0,0.249608932
1023,77,1,1,0,-0.20012401
1023,77,1,0,0,-0.065818674
1023,77,1,0,1,-0.167480408
1023,77,0,0,0,-0.286012409
1023,77,0,0,0,0.086080162
1023,77,1,0,0,-0.022728059
1023,77,1,0,1,0.103784244
1023,77,0,0,0,0.19246192
1023,77,0,0,0,-0.089316649
1023,77,0,0,0,-0.146363223
1023,77,1,0,1,-0.11380724
1023,77,0,0,0,0.14763827
1023,77,0,0,0,-0.146268275
1023,77,0,0,1,0.004643261
1023,77,1,0,0,-0.036902738
1023,77,1,0,0,-0.051991829
1023,77,0,0,1,-0.081804668
1023,77,0,0,0,-0.325772668
1023,77,0,0,0,0.070509804
1026,77,0,0,1,-0.084233555
1026,77,1,0,0,0.240627001
1026,77,1,0,0,0.046141516
1026,77,0,0,1,0.162498424
1026,77,1,0,0,0.05010512
1026,77,0,0,0,0.013815552
1026,77,1,0,1,-0.043829237
1026,77,1,0,0,-0.182547225
1026,77,1,0,0,0.050290982
1026,77,1,0,0,-0.058327378
1026,77,1,0,0,-0.087772177
1026,77,1,0,0,-0.086452251
1026,77,0,0,1,-0.244623797
1026,77,1,0,1,0.216730262
1026,77,1,1,0,-0.063718236
1026,77,1,1,0,0.127092122
1026,77,0,0,0,-0.002723625
1026,77,0,1,0,0.265476538
1026,77,0,0,1,0.001408371
1026,77,0,0,0,0.21117749
1026,77,0,0,0,-0.032455434
1026,77,0,0,1,-0.033307373
1026,77,1,0,1,0.053062149
1026,77,1,0,0,0.077058306
1026,77,1,0,0,-0.005968447
1026,77,1,0,0,0.031899503
1026,77,1,0,1,0.004716626
1026,77,1,0,0,0.005328596
1026,77,1,0,0,-0.179674075
1026,77,1,1,0,-0.038602117
1026,77,1,0,0,0.34011929
1033,77,1,0,0,0.077107148
1033,77,1,0,1,0.196324985
1033,77,1,0,0,-0.136628648
1033,77,1,0,0,0.078225925
1033,77,1,1,0,0.046480586
1033,77,0,0,0,0.072321599
1033,77,0,0,0,0.016484128
1033,77,1,0,0,-0.027031946
1033,77,1,0,0,0.038556499
1033,77,0,0,0,-0.027579701
1033,77,1,0,0,0.011797259
1033,77,1,0,0,0.081333825
1033,77,1,0,0,-0.145197465
1033,77,1,0,0,0.170689841
1033,77,1,1,0,0.12548286
1033,77,1,0,0,0.146599636
1033,77,0,1,0,-0.172719356
1033,77,0,0,0,-0.048453772
1033,77,0,1,0,0.075628706
1033,77,0,0,0,0.156490558
1033,77,0,0,0,-0.007088992
1033,77,0,0,0,-0.086911776
1033,77,0,0,0,-0.133691023
1033,77,0,0,1,0.06816385
1033,77,0,0,0,0.139279644
1033,77,0,1,0,0.020024497
1033,77,0,0,0,-0.12864599
1033,77,1,1,0,0.178201259
1033,77,1,0,0,0.030600127
1033,77,1,0,1,0.132461917
1033,77,1,0,0,-0.01496016
1033,77,1,0,0,-0.005557553
1033,77,0,0,0,-0.003967838
1033,77,0,1,0,0.027735926
1033,77,1,0,0,-0.161122363
1033,77,1,0,0,0.053958348
1033,77,1,0,0,0.041367043
1039,77,1,1,0,0.000281294
1039,77,1,0,0,-0.10568168
1039,77,1,0,0,-0.014491315
1039,77,0,0,0,0.018609554
1039,77,1,0,1,-0.033527612
1039,77,1,0,0,0.092998785
1039,77,1,0,0,-0.048717066
1039,77,0,1,0,-0.070709973
1039,77,0,0,0,-0.011801043
1039,77,1,0,0,0.093042117
1039,77,0,0,1,-0.033459926
1039,77,0,1,0,0.033609717
1039,77,0,0,0,0.029319024
1039,77,0,0,0,0.036180442
1039,77,1,0,1,-0.046520438
1039,77,0,0,0,-0.043174642
1039,77,0,0,1,0.022733805
1039,77,1,0,0,-0.012966962
2006,77,1,0,0,0.051192447
2006,77,0,0,0,-0.092192679
2006,77,0,0,0,0.229572884
2006,77,0,0,0,0.251898869
2006,77,0,0,0,0.083824758
2006,77,0,0,0,0.221707645
2006,77,1,0,0,-0.108320495
2006,77,1,1,0,0.18769855
2006,77,0,1,0,-0.061827116
2006,77,0,0,0,0.018065999
2006,77,1,0,0,-0.146992311
2006,77,1,0,0,-0.059771209
2006,77,1,0,0,-0.158129533
2006,77,1,0,0,0.014679865
2006,77,0,0,0,0.003249307
2006,77,0,0,0,0.099404935
2006,77,0,1,0,0.176294623
2006,77,1,0,0,-0.043289386
2006,77,0,1,0,-0.044940017
2006,77,0,0,1,0.174730759
2006,77,0,0,0,0.145198325
2006,77,1,0,0,0.026179453
2006,77,1,0,0,-0.239142264
2006,77,0,1,0,-0.069875543
2006,77,1,0,0,0.093105022
2006,77,1,1,0,-0.093663135
2006,77,0,0,0,0.053063245
2006,77,1,1,0,-0.024554338
2006,77,1,0,0,0.075284087
2006,77,0,0,0,-0.074033568
2006,77,0,0,1,0.011239755
2006,77,0,0,0,-0.001482424
2006,77,0,0,0,-0.166683974
2006,77,0,0,0,-0.222255582
2006,77,0,0,0,-0.022495422
2006,77,0,0,0,0.058943754
2006,77,0,0,0,0.024697363
2006,77,1,0,0,-0.035327136
2006,77,0,0,0,0.047700296
2006,77,0,0,1,0.227197534
2006,77,0,0,1,0.164344584
2006,77,0,1,0,0.051568877
2006,77,1,0,0,0.000795441
2006,77,1,0,0,-0.050766521
2006,77,1,0,1,0.007005296
2009,77,1,0,1,-0.116720183
2009,77,0,1,0,-0.119097425
2009,77,1,0,0,0.149377306
2009,77,0,0,1,0.041713438
2009,77,1,0,1,-0.200509464
2009,77,1,0,1,-0.002780538
2009,77,1,1,0,-0.03016988
2009,77,1,0,0,0.054278986
2009,77,1,0,1,-0.001278587
2009,77,1,1,0,0.09155364
2009,77,0,0,1,0.059074131
2009,77,1,0,0,-0.068993956
2009,77,1,1,0,0.15416872
2009,77,0,0,0,-0.004309401
2009,77,1,0,0,0.078054828
2009,77,1,0,0,-0.006790332
2009,77,1,0,1,0.047036261
2009,77,0,1,0,-0.048441776
2009,77,1,1,0,0.185648817
2009,77,1,0,0,0.085550789
2009,77,0,1,0,-0.048182204
2009,77,0,0,0,0.151029001
2009,77,0,0,0,0.048536978
2009,77,1,0,0,0.241417688
2009,77,1,0,0,0.032977645
2009,77,1,0,0,0.149079233
2009,77,0,0,0,-0.094017049
2009,77,1,0,0,0.087030892
2009,77,1,0,0,-0.010248744
2009,77,1,0,0,-0.014166487
2009,77,1,0,0,0.097577098
2012,77,0,0,0,0.020544249
2012,77,1,0,0,0.035802432
2012,77,1,1,0,-0.255743485
2012,77,0,0,0,0.033023848
2012,77,0,1,0,0.036453214
2012,77,1,0,1,0.135481984
