subject,parcel,retrieval,reinstatement.m10TR,reinstatement.m9TR,reinstatement.m8TR,reinstatement.m7TR,reinstatement.m6TR,reinstatement.m5TR,reinstatement.m4TR,reinstatement.m3TR,reinstatement.m2TR,reinstatement.m1TR,reinstatement.0TR,reinstatement.1TR,reinstatement.2TR,reinstatement.3TR,shift.m10TR,shift.m9TR,shift.m8TR,shift.m7TR,shift.m6TR,shift.m5TR,shift.m4TR,shift.m3TR,shift.m2TR,shift.m1TR,shift.0TR,shift.1TR,shift.2TR,shift.3TR
3031,52,1,-0.577465835,-0.464903559,-0.560591201,-0.527000318,-0.408260029,0.048628102,-0.056024882,-0.140655501,0.162068747,-0.157780725,-0.272300562,-0.206495562,-0.371629051,0.123221721,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3031,52,1,-0.071992413,0.399312216,0.380132083,0.411426909,0.336756122,-0.087451454,-0.251128807,-0.034138839,-0.231283941,-0.09038408,-0.069702668,0.007833429,-0.022467412,-0.303404955,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3031,52,1,-0.097905767,0.055216054,-0.117080259,-0.072533145,-0.042156083,-0.057898173,-0.018395464,0.130262623,0.199965385,0.283169264,0.310899233,0.171572473,0.103988412,0.202921348,nan,nan,0,0,0,0,1,0,0,0,0,1,0,0
3031,52,1,0.048535248,-0.027009764,-0.095295979,-0.152590595,-0.052829883,-0.173984707,-0.037295265,0.059731817,0.043935359,-0.035353303,0.120933268,nan,nan,nan,1,0,0,0,1,0,0,0,1,0,0,nan,nan,nan
3031,52,0,-0.175081791,0.003637689,-0.122063775,0.011567406,-0.188065991,-0.194919745,-0.276258493,-0.119701646,-0.099581072,-0.166354442,0.208307227,-0.051035625,0.276029582,0.255684439,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3031,52,0,0.306276279,0.022318892,0.107168314,-0.287784042,-0.397563012,-0.526050497,-0.683347299,-0.28671685,-0.105993771,-0.085069832,-0.011556945,0.227005177,0.133087902,0.164566813,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3031,52,0,-0.083475594,-0.056413898,-0.3744272,0.134077801,0.039106637,0.100864698,-0.09565845,-0.248932251,-0.073229174,-0.090862701,0.163899259,-0.126915645,0.260574732,-0.192197567,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3031,52,1,0.159947193,0.348828459,0.035936679,0.421224271,0.050577625,-0.015414013,-0.122428587,0.002714483,-0.166813136,0.175730924,-0.074781525,-0.196308943,-0.121121121,0.071136663,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3031,52,0,0.015910439,-0.158625527,-0.16948864,-0.577903077,-0.550641775,-0.264137339,-0.374554798,-0.102288275,-0.128222704,0.099669163,0.036075818,0.682051394,0.79436708,0.96738973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
3031,52,1,-0.288466233,-0.238346856,0.021298861,-0.010076333,0.24649059,0.122593418,0.042167104,-0.232683545,0.143038369,0.058823187,0.101994108,0.327305618,0.212051699,0.268507378,nan,nan,nan,0,0,0,0,0,0,1,0,0,0,0
3031,52,1,-0.28240808,-0.245705189,-0.084483999,0.034159728,0.056491093,0.056262696,0.3506701,0.19759953,0.035952979,0.051066225,-0.082947934,0.152119698,-0.187009316,-0.047544581,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,nan
3031,52,1,0.028152565,0.10470388,0.340390096,0.315441023,0.078756191,0.068124775,0.030152083,0.101653996,-0.073556614,0.101487233,0.139750409,-0.086600597,0.179179271,0.318185285,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3031,52,1,-0.593871133,-0.667445719,-0.45533863,-0.652247487,-0.035980929,0.11164466,-0.075379711,0.200548942,-0.026805036,0.226356205,-0.052100527,0.047372566,-0.249496669,-0.099698116,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3031,52,1,0.03516936,0.420386904,0.274004098,0.337527599,0.114674005,0.035759718,-0.034425377,0.179233858,0.184640314,-0.00945432,0.112128448,-0.16883517,0.218571528,-0.038129409,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3031,52,1,-0.370726408,-0.200033018,-0.084256301,0.01713736,0.111722965,0.064978022,-0.043033677,0.040073631,0.099115842,-0.155924245,-0.121238262,0.090171463,0.166284579,0.054048083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
3031,52,1,-0.121238262,0.090171463,0.166284579,0.054048083,0.054965067,0.040579521,-0.086888492,0.205665088,0.208970414,-0.060786218,-0.505864425,-0.404548264,-0.556299374,-0.180742195,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3031,52,1,0.041618945,-0.290931349,-0.46003572,-0.270451354,-0.301990496,-0.469309101,-0.102765612,0.280078491,0.426860293,0.361923131,0.241239256,0.479515358,0.002057824,0.037136699,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3037,52,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3037,52,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3037,52,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3037,52,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3037,52,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3037,52,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3037,52,1,0.649204708,0.179474666,0.334725147,0.118850977,0.447105511,0.150744833,0.469547605,0.650392251,0.229527127,0.265051651,-0.048728069,-0.126364772,0.126344153,-0.100628298,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3037,52,1,0.126344153,-0.100628298,0.283976341,0.491392889,0.190787819,0.506082574,0.294730615,-0.078257559,0.100713522,0.203278158,0.232494923,-0.164050767,-0.387616816,-0.598852475,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3037,52,1,-0.097010392,-0.040467647,0.175428259,0.131748703,0.006434043,-0.082000493,0.237924942,-0.058084835,0.282324693,-0.087698411,0.105247117,-0.261069606,-0.282885999,-0.295757062,0,0,0,0,1,0,0,0,0,0,1,0,0,nan
3037,52,0,0.303058203,0.197967042,0.050665079,0.21587924,-0.210438676,-0.091576712,0.00021321,-0.0084833,0.22700934,0.19974928,-0.22834781,-0.355117959,-0.501623909,-0.422237978,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3037,52,0,-0.0084833,0.22700934,0.19974928,-0.22834781,-0.355117959,-0.501623909,-0.422237978,-0.486567018,-0.33971615,-0.062113131,0.032891905,0.13183479,0.364943385,0.311192138,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3037,52,1,0.055474909,0.089565721,-0.294936138,0.024652363,0.214956978,0.280379606,0.749144658,0.557246226,0.336316386,0.016346859,0.288693605,-0.051468381,0.43319463,0.002141653,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3037,52,1,0.016346859,0.288693605,-0.051468381,0.43319463,0.002141653,0.364802271,0.342573034,0.102417048,0.20290281,-0.075265416,-0.140559321,-0.217387403,-0.104613129,-0.307446109,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3037,52,0,-0.138217285,-0.036951762,-0.160427909,-0.055134864,0.133872617,0.022025983,0.0253943,-0.056280752,-0.247662746,-0.209674574,-0.08011988,-0.074444186,0.08322979,0.082914569,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3037,52,0,-0.009180969,0.045227016,0.050725109,0.055203018,0.060480073,0.050485143,0.055316507,0.21980014,-0.17009119,-0.063783482,-0.091670708,-0.063684201,-0.112148766,-0.019979114,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3037,52,0,0.050485143,0.055316507,0.21980014,-0.17009119,-0.063783482,-0.091670708,-0.063684201,-0.112148766,-0.019979114,-0.275705334,-0.080837319,0.177509393,0.110449398,-0.035117149,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3037,52,0,-0.709469726,-0.633799899,-0.110917267,-0.121437123,-0.045965498,-0.230078289,-0.000892796,0.251319684,0.214841113,0.276453743,0.089771462,0.400715572,0.473223391,0.362656746,nan,nan,nan,0,0,0,0,1,0,0,0,0,0,1
3037,52,0,-0.464413993,-0.119994545,-0.499911834,-0.319692199,-0.257213042,-0.33621383,0.063008898,0.12982488,0.418079638,0.187807228,0.112832635,0.285820089,-0.105031593,0.001447705,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3037,52,0,-0.205443067,-0.031342588,0.051274012,0.116345232,0.077311335,0.078719522,0.061306291,-0.045252325,0.213352957,0.234294591,0.326075427,0.259216249,-0.013731953,-0.007603727,nan,0,0,0,0,0,1,0,0,0,0,0,0,1
3037,52,0,0.312084913,0.220053,0.010098708,-0.016069557,-0.019000359,-0.16574576,0.1026509,0.182108703,0.002014756,0.109683483,-0.01656587,0.297930027,-0.06698563,0.250630209,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3037,52,0,0.246778144,0.106362806,0.223457408,0.043722923,0.012296337,-0.078041899,-0.122717872,0.006441425,-0.05045398,0.414412453,0.145589568,0.063022798,0.265074438,0.03947029,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3037,52,0,-0.089712348,0.161628555,-0.261136331,-0.24453113,-0.080485431,0.085313832,0.02424205,-0.087446024,-0.082267722,0.104774059,0.007905346,0.090870933,0.225592802,0.436637151,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3037,52,0,0.016701064,0.045427291,-0.026200061,0.091529199,0.157695704,-0.105381689,-0.129960499,-0.09062806,-0.12629303,-0.145027234,-0.23581348,-0.181822239,0.027863501,0.09996593,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan
3037,52,0,-0.10554146,-0.045302121,0.116992519,-0.078562744,0.059390549,-0.004667077,0.021402841,-0.066811862,0.017573517,-0.035759958,0.284303144,0.374197578,0.252504837,0.385240271,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3037,52,0,-0.185511263,-0.221651582,-0.152669879,-0.065285239,-0.009854109,0.311926238,0.226774528,0.26120809,0.155437479,0.062338695,-0.161709094,-0.32007509,0.137561651,-0.111746189,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3037,52,0,0.12925398,-0.22856621,0.145122561,0.134334051,0.032337468,-0.184023168,0.128050394,-0.000421482,0.186704948,0.109351193,0.113912873,-0.072751962,0.238862226,0.07683999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3037,52,0,0.223240924,0.133785851,0.052418736,0.242593612,0.112392556,0.210628593,0.145056604,-0.043167194,-0.050613815,-0.017773551,0.184392341,0.16217459,-0.167895667,-0.248060236,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3037,52,0,0.130454414,-0.254287707,0.125614084,0.118610922,0.216087015,0.254945827,0.284496319,0.153014057,0.009144493,-0.201198035,0.054724851,0.163281481,0.325972226,0.340143461,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3037,52,0,-0.311352935,-0.089184203,-0.127756173,0.026422621,0.160856779,-0.255265058,0.342308518,0.099028555,-0.228273225,-0.04448275,0.161693162,-0.022293077,-0.287634416,0.230810323,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3037,52,0,0.36738737,0.374275878,0.259265599,0.059145424,0.127365462,0.039479959,0.173086611,0.129679357,0.08588342,-0.006686065,-0.07989101,0.078685136,-0.210606524,-0.331487875,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,nan
3037,52,0,0.381484543,0.436335071,0.024556801,0.018264873,0.054026336,0.140543421,-0.063266606,-0.320110221,0.161609661,0.013037022,-0.068544781,-0.03322149,-0.339774132,-0.56839399,0,0,1,0,0,0,0,0,1,0,0,0,0,nan
3037,52,1,-0.550284243,-0.189627309,-0.482974665,-0.58959415,-0.468011717,-0.111743705,0.254887034,0.304782545,0.424913791,0.482234059,0.086710529,0.065865899,nan,nan,0,0,0,0,0,0,1,0,0,0,0,0,nan,nan
3037,52,0,0.325704602,-0.031049843,-0.157561983,-0.095892087,-0.10333202,0.118837519,0.10759172,0.096768396,-0.089240616,-0.0429905,0.030324751,0.060954574,0.304390657,0.372560681,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3041,52,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3041,52,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3041,52,1,-0.155408648,-0.01088484,-0.055705294,0.079618742,0.030054522,-0.035902588,-0.07939683,0.077385683,-0.057991038,0.135154818,0.11794682,0.180669989,0.418669595,0.178462881,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3041,52,1,0.11794682,0.180669989,0.418669595,0.178462881,0.145294626,0.011670098,0.100757573,0.044841381,-0.038833365,0.018266561,-0.112635505,-0.154315706,0.029887014,0.105391068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,52,1,-0.047520923,0.006333655,0.110305565,0.156008004,-0.013728894,0.024863103,-0.023628844,-0.044432139,0.010048183,0.289151508,0.019062858,0.159909983,-0.06639698,-0.170069706,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3041,52,1,0.07485563,-0.043083254,0.046207808,-0.156598192,-0.029101898,-0.05468567,-0.078114434,-0.048358143,-0.072628939,-0.064253212,-0.219488689,-0.275644141,-0.159340925,-0.218946485,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3041,52,0,-0.427178371,-0.309845806,-0.303428047,-0.325821694,-0.356157091,-0.296081703,0.128464926,-0.049894513,-0.02874376,0.131048066,0.097998853,0.320066587,0.064991574,0.397053511,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3041,52,0,-0.380671426,-0.396757314,-0.248317383,0.086217026,-0.111087058,0.00908046,0.161280088,-0.025115542,-0.081623515,0.07472087,-0.175824872,0.152799496,-0.02662391,0.532828223,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3041,52,0,-0.042820538,0.089057352,0.230048143,0.513118245,0.405729917,0.397831856,0.472973896,0.490088673,0.436205575,0.053665966,0.07139846,-0.234885687,-0.089551408,-0.170845052,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3041,52,0,-0.089435124,-0.285878908,-0.327586473,-0.01637711,-0.080399243,-0.226438663,0.279989692,0.089542644,-0.109989426,0.013948844,-0.309262563,-0.089634984,-0.339257291,-0.133189904,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3041,52,1,-0.563321567,-0.11353717,-0.20132881,0.052049839,0.074202501,0.023004595,0.099180706,0.02352502,0.369908569,0.333356947,0.145691796,0.040131168,0.065778117,-0.108330057,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3041,52,1,0.267398169,0.341827795,0.482017208,0.07785477,0.344561338,0.319478784,0.249653993,0.262931806,0.16547116,0.031760029,0.13397001,-0.064083043,-0.071618261,-0.05697574,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3041,52,1,-0.067746313,0.176373214,-0.109172987,0.213566369,-0.119302757,0.022816487,0.065830344,-0.131204078,-0.164349154,-0.090077,-0.43632967,-0.130511591,-0.217203177,-0.264999178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
3041,52,1,-0.249870832,0.050893862,-0.219396401,-0.216570243,-0.230998932,-0.008961981,0.077772236,0.137703307,0.046373576,0.323695196,0.550162788,0.393046539,0.224238518,0.517363178,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3041,52,1,-0.066012873,0.030003677,-0.085871071,-0.047069408,-0.249956325,-0.282710759,-0.039218915,-0.172383706,-0.194454536,-0.378666482,-0.391335948,-0.516858031,-0.305750299,-0.333612931,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3041,52,0,nan,0.036672904,-0.080879945,-0.124179996,0.08546099,0.172103115,0.261367523,0.072016376,0.081175995,-0.267740524,-0.231937925,-0.123286873,-0.10611244,-0.139953103,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0
3041,52,1,0.033477745,0.363004204,0.460151211,0.273172458,0.161719511,0.174720097,0.284410572,0.238086603,0.076528083,0.06547434,-0.090980434,-0.079832022,-0.256364681,-0.054121885,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3041,52,1,-0.079832022,-0.256364681,-0.054121885,-0.132904142,-0.276934917,-0.271898188,-0.148157366,-0.424144456,-0.335502991,-0.394763894,-0.081498659,-0.404205273,-0.07290387,0.124586248,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3041,52,0,-0.23122324,-0.436253304,-0.414888693,-0.750189628,-0.756098936,-0.553060766,-0.41097979,-0.390864067,-0.097933162,0.005722799,0.035084405,0.158042772,0.157189661,0.062018128,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3041,52,0,-0.504625267,-0.536183536,-0.537919178,-0.325942816,-0.401717962,-0.458206456,-0.259101407,-0.153143775,0.241963058,0.311164893,0.178399583,0.373480327,-0.075344931,0.211291057,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3041,52,0,-0.489839559,-0.334135646,-0.167071002,-0.025129477,-0.097846113,-0.100374975,-0.045933711,0.104448054,0.052830706,-0.045270682,-0.006266407,0.133485935,0.199434036,0.363389321,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,0
3041,52,0,-0.074352234,-0.161753248,-0.036250141,0.076845694,-0.139048862,-0.016153821,-0.08504413,0.04772999,-0.134203752,-0.156857766,-0.047572598,0.120618112,0.161599375,0.341867988,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3041,52,0,0.353248038,0.001856164,0.097297421,-0.028167471,0.133338855,0.150091403,0.05281798,-0.084356704,0.062988954,-0.242340897,-0.172884059,-0.285044434,-0.019123361,-0.09363745,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3041,52,1,0.065220288,0.101191691,0.250565596,-0.160552173,0.06904008,0.046571776,-0.02291209,0.28205542,0.228565755,0.072168469,0.126731377,0.036425944,-0.138462683,0.03466343,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3041,52,1,-0.188731579,-0.290803747,-0.013026104,-0.201221182,0.092887949,-0.205817458,-0.030499675,0.189291411,-0.233168407,-0.159255171,-0.032097245,-0.228334185,-0.006255044,0.050698096,0,0,0,0,0,1,0,0,0,0,0,0,nan,nan
3041,52,1,0.102391216,-0.359316987,-0.156509523,-0.211947965,0.04373546,-0.066598649,-0.150386606,0.120201051,0.142807595,-0.067012573,0.044857917,-0.015830037,-0.210076516,-0.286512683,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3041,52,1,0.153931512,0.107377055,0.112219237,0.26002101,0.218212184,0.041998848,-0.161804191,0.180325237,0.022269788,-0.050038298,0.033543026,-0.039100407,0.179400605,0.296103033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,52,1,-0.065030032,-0.117375036,-0.224238929,-0.0799315,0.009162383,0.017458075,0.015040542,0.040485572,-0.028987103,-0.025870687,-0.008490975,-0.119623789,-0.383337442,-0.283178655,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3041,52,0,-0.265708522,-0.145627728,-0.258270091,-0.204587468,-0.053723095,-0.200408339,-0.219912724,0.014797996,-0.02546989,0.051444186,-0.124626888,-0.044608576,-0.054003536,-0.127625067,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3041,52,0,-0.01721031,-0.102942817,-0.196103238,-0.095208777,-0.272379717,-0.378846699,-0.422948128,-0.143152241,-0.097056317,0.043865888,0.298502245,0.084447834,0.258702131,0.376603344,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3041,52,0,0.012403123,-0.153592416,-0.142214459,-0.115750181,-0.08852543,-0.028422596,0.074318762,0.184695698,0.353734679,0.261700122,0.211647548,0.090992723,0.065902286,-0.026675519,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3041,52,1,0.080521305,-0.052341152,-0.108987851,-0.25619304,-0.287551984,-0.282665959,-0.252172991,0.260917195,-0.020885213,0.029591896,-0.048211744,-0.137401253,0.00620539,-0.04104473,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3041,52,0,-0.351001781,-0.029063283,0.064124522,-0.08213045,0.000794839,0.268972065,0.126880051,0.247570098,0.248307712,0.294855016,0.148484592,0.340624436,0.020978964,0.083617762,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3041,52,1,0.006390641,-0.108468767,-0.079401086,-0.167442182,0.204169692,-0.06603137,0.36125463,0.284229725,0.308763386,0.356466158,0.423559617,0.113409954,0.06195317,0.030736037,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,1
3041,52,1,0.027327859,0.030447375,0.138429338,0.017601819,0.246335045,0.105614441,-0.135305334,0.020505658,0.017852252,0.027343976,-0.117072744,-0.338472778,-0.096055509,-0.041525501,0,0,0,0,0,1,0,0,0,0,0,nan,nan,nan
3041,52,1,0.439505829,0.505201764,0.497692302,0.519783602,0.336614805,0.026753998,0.185943677,0.21224889,0.159570123,0.1895464,0.359130547,-0.073347253,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
3041,52,1,0.040978195,0.101043959,0.159210211,0.133408372,0.004423912,-0.052169466,-0.222771891,0.007005378,0.185657121,-0.047976472,0.080147887,-0.00086501,-0.150237565,-0.036367611,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0
3041,52,1,0.073492811,0.06999908,0.023669247,0.331904497,-0.027185273,-0.021612926,-0.208764127,-0.175267264,-0.175677116,-0.226050257,0.034296756,-0.091573234,0.123595895,-0.190513664,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3041,52,1,-0.064013805,-0.08792242,0.066187266,-0.243108271,-0.130477403,-0.191138222,-0.005608123,0.15634549,0.131831602,0.23037374,0.014141998,0.101938017,0.031955107,0.028398033,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3041,52,0,0.01087748,0.084519381,-0.345839841,-0.176099789,0.014509794,-0.171217829,-0.039024614,-0.048245785,-0.05272565,0.001189137,-0.058570935,0.017071454,0.087750688,0.044791237,nan,0,0,0,0,0,0,1,0,0,0,0,0,0
3041,52,0,-0.292002326,-0.23018872,0.163597361,0.170551841,0.155010243,0.124298379,-0.126733546,-0.053126559,-0.004675282,-0.114681789,-0.056097252,-0.000997603,-0.126468719,-0.192982084,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3041,52,1,-0.201211555,-0.00087971,-0.155935048,0.028050436,-0.033211569,-0.145628188,0.086373327,0.158362454,-0.03319505,0.190123716,-0.006163511,-0.030979985,0.338961317,0.305250685,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1001,63,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1001,63,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1001,63,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1001,63,1,-0.069812416,-0.064167374,-0.152909632,-0.166100982,-0.097609921,-0.0429547,0.100664907,-0.127349188,-0.22585403,-0.140662911,-0.042179648,0.058805814,-0.11820454,-0.040696283,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1001,63,0,0.057794228,-0.261298444,-0.255822208,0.260414962,-0.079229385,0.012567123,-0.139595544,0.17262321,-0.299998473,-0.192955581,0.168172203,-0.200376539,0.055941566,-0.321891068,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1001,63,1,0.037221388,-0.220289551,0.070489395,0.105555125,0.330362971,-0.029344078,0.271179271,0.130371828,0.029578588,-0.185461423,-0.17845664,-0.16470794,-0.125339029,-0.002108007,0,0,1,0,0,1,0,0,0,1,0,nan,nan,nan
1001,63,1,0.117670851,0.404727207,0.305296505,0.204920418,0.198996822,0.046592826,0.372290056,0.276880517,0.495745809,-0.259860446,-0.057843691,-0.079142185,-0.219967909,nan,0,0,0,1,0,0,0,0,0,1,0,0,0,nan
1001,63,1,0.298943365,-0.066148045,-0.09569889,-0.272842776,-0.041656319,0.152985105,0.089779798,-0.052660001,-0.355258993,-0.314183266,-0.294326658,-0.059654989,0.352247203,0.039997877,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1001,63,1,0.245457181,0.170970763,0.239794966,-0.039030836,-0.105256574,-0.00609643,-0.023804627,0.047932234,0.005355522,0.130400723,-0.366277749,-0.068119484,-0.155813864,-0.099021637,nan,nan,nan,nan,nan,0,0,0,1,0,0,1,0,0
1001,63,1,-0.065549762,-0.025304893,0.025167246,0.03876688,-0.106608352,-0.108191535,0.166989658,-0.149667188,-0.112196999,0.030888742,0.002795465,0.1039048,-0.002781385,-0.130191263,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,0
1001,63,1,0.151876283,0.173376918,0.169294458,0.141796762,-0.034231926,-0.107648524,-0.060752104,-0.048583043,0.014291494,-0.15132953,-0.086413841,0.046162605,-0.168888402,0.073881664,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1001,63,0,0.063180513,0.104058474,0.031224872,0.183293897,-0.100207052,-0.229666725,-0.303807054,-0.346549249,-0.123109752,-0.128721788,-0.107158745,-0.022978219,-0.073096506,0.219992934,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1001,63,1,-0.121573044,-0.410353127,-0.031026483,-0.089362966,-0.197051209,-0.16193693,0.023889995,-0.179289512,-0.237785911,0.141711461,0.265609365,0.126767392,-0.164531217,0.08983044,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1001,63,0,0.159520284,-0.05279564,0.114171152,0.253010006,0.304956919,0.118322657,0.035670491,0.239267725,0.229784674,0.212130736,-0.161020301,-0.116089669,-0.295165255,0.038715061,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1001,63,0,0.060078465,0.046669573,0.265426528,0.127860989,-0.075111623,-0.029505882,0.023527971,0.016430799,0.097187784,0.175321487,0.317047024,0.00908907,-0.14508304,-0.095424265,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1001,63,1,0.032749362,-0.108551517,0.106606644,0.131462375,0.059945532,0.178961567,0.161088471,0.15373553,-0.288902765,-0.205857098,-0.224697549,-0.171478783,0.028186529,0.219553006,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1001,63,1,-0.126909451,0.024782059,0.181793175,-0.163408542,0.058254511,-0.196480357,-0.039921847,-0.090315278,-0.065632055,0.249535015,0.055113394,0.178200069,0.221410607,-0.016435816,nan,nan,nan,0,0,0,1,0,0,1,0,0,0,1
1001,63,0,-0.082679505,-0.004086152,0.118342827,0.225821099,0.161891611,-0.182966642,-0.331815452,-0.441082294,-0.303456102,-0.036272246,-0.202566085,-0.395543514,-0.249331909,0.13588844,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1001,63,1,0.013431841,-0.157832828,0.090319079,0.112799283,0.437171502,0.13160858,0.316941354,0.148636358,-0.064761234,-0.186694502,0.006925143,-0.206301903,-0.390362185,-0.437619468,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1001,63,0,0.078596879,0.133433681,0.094163595,-0.033518055,-0.009422481,-0.13326684,0.043801114,-0.040049772,-0.028780789,0.016797856,0.046287447,-0.02617657,-0.034557522,0.089583279,nan,nan,0,0,0,0,1,0,0,0,0,1,0,0
